translation,gloss
"There was waving while we were rowing, and people fell off the raft.","ICL""rowing""++ SCL:B-L""raft on rapids"" SOME (2h)alt.SCL:bent-V""falling off""++ FINISH"
It was fun all day and we had a good time.  We decided to take a break.,#FUN GOOD TIME ALL-DAY TAKE-BREAK
We pulled over for a lunch break.,"HAVE EAT+NOON TAKE-BREAK IX-1p SCL:B-L""pulling over"""
We had a choice of steak or chicken.,HAVE STEAK #OR CHICKEN CHOICE
"I went for the steak--I love steak.  We ate quickly, ",IX-1p GO-OUT FOR STEAK IX-1p KISS-FIST STEAK SELF-1p IX-1p GRAB-CHANCE EAT
...and when that was done we got on the raft again,"ETC. FINISH SCL:bent-V""sitting down"" ON fs-RAFT AGAIN"
"The raft headed down the river.  The man in the back, our leader,... ","DCL:B-L""boat moving forward"" IX-3p:k MAN WHO LEAD IX-1p-pl-arc"
"He warned us that later, further down, would be be tougher.",THUMB-IX-3p:k WARN SAY LATER IX-loc:n TOUGH
He expected a bunch of us to fall out.,"REALLY EXPECT MANY IX-1p-pl-arc SCL:bent-V""fall out"""
"I looked at him and said OK, that is fine.",IX-1p LOOK:k #OK FINE
"The raft went down some rapids--really, it was fifteen feet straight down","FINE REALLY FIFTEEN fs-FEET SCL:bent-B-L""raft down"""
I braced myself as we went down--I was expecting to fall out.,"IX-1p BCL""bracing self"" EXPECT SCL:bent-V""fall out"" IX-1p BCL""bracing self"""
We went down and many people fell off.,"REALLY MANY (2h)alt.SCL:bent-V""falling out""++"
The only left was me and Mike Daisy. It's ironic that us two stayed on.  It is strange.,LEAVE-THERE IX-1p fs-MIKE fs-DAISY SARCASM STRANGE
"It is ironic because we both fell before,",SARCASM FALL PAST
"...but he and I were the ones to ""survive"" that drop.","BUT IX-1p-pl-2:l STILL 5""looking for words"" LIVE THAT SCL:bent-B-L""raft dropping"""
I pulled people back onto the raft.,"IX-1p (2h)alt.BCL""pulling people from the water""++"
One woman who was riding with us...,REALLY ONE (2h)(5)WOW ONE WOMAN IX-1p RIDE WITH IX-3p-pl-arc
...was stuck under the boat and could not breathe for a while.,"STUCK LCL:B-L""raft"" BOAT CANNOT BREATHE FOR 1-MINUTE"
I reached under the raft and found her.,"IX-1p BCL""reaching under raft"" FIND/FIND-OUT fs-HER"
I held my paddle out to her.,"(2h)ICL:S""reaching out with paddle"" GIFT:q POSS-1p ROW/PADDLE fs-POLE ICL:S""reaching out with paddle"""
I pulled her close with the paddle and then pulled her back on.,"BCL""reaching out with paddle"" BCL""pulling paddle"" BCL""grabbing woman"" BCL""pulling woman up"""
She was coughing and I thought maybe we would have to do CPR on her.,IX-3p:o COUGH++ THINK MAYBE MUST DO fs-CPR ON IX-3p:o
But she spit up the water.,"BUT 5""hands off"" REALLY SPIT++ WATER BCL""coughing out water"""
"She threw up a little, it was really nothing big.","(1h)VOMIT LITTLE-BIT FINISH 5""looking for words"" REALLY (F)NONE HEAD-COLD ""quote"" CONCEPT DCL:1""spitting out"" 5""not a big deal"""
"Really, everything was fine; the girl was worried .","REALLY EVERY+THING (2h)FINE IX-3p:o GIRL WORRY 5""no, it's ok"""
I arrived...,"IX-1p ARRIVE 5""hands off"""
 ...and called it a day.  We pulled over.,"IX-1p NAME fs-IT fs-DAY FINISH SCL:3""pulling over"""
We got back on the bus and arrived at the campground.,"SCL:bent-V""sitting "" ON #BUS (2h)DCL:C""bus moving"" ARRIVE CAMP GROUND"
Most of us got in the spa.,"MOST IX-1p-pl-arc SCL:bent-V""sitting"" ON fs-SPA"
We just sat and relaxed--Aaahhh...,"SCL:bent-V""sitting"" 5""ahhh"" RELAX 5""sigh"""
